,Unnamed: 0,t,S,J,ET,Q,C_in,C_out,C_in --> Q
273,274,274,21.8531951335878,0.0,0.0682675,0.0071735114503816,0.0,15.2374045801527,157.24513041871856
274,275,275,21.8149165513834,0.0,0.0364437,0.0069927667984189,0.0,15.3679841897233,157.26108819512598
275,276,276,21.7811983870968,0.0,0.0520851,0.0068693087557603,0.0,15.4857142857143,157.27642372288918
276,277,277,21.7482260625,0.0,0.0824028,0.0066955,0.0,15.62,157.29128063394623
277,278,278,21.7164642763158,0.0,0.0605461,0.0065202631578947,0.0,15.7368421052632,157.3059617070605
278,279,279,21.6858039617486,0.0,0.0693911,0.0063623497267759,0.0,15.8524590163934,157.31997355043006
279,280,280,21.6567931034483,0.0,0.054606,0.006188448275862,0.0,15.9629310344828,157.33348990083084
280,281,281,21.6278773148148,0.0,0.0314687,0.0060256790123456,0.0,16.079012345679,157.34681316955002
281,282,282,21.600116015625,0.0,0.0242493,0.0058552083333333,0.0,16.190625,157.3596065955919
282,283,283,21.5750429372197,0.0,0.0375981,0.00571466367713,0.0,16.3076233183857,157.37191436622678
283,284,284,21.5474875,0.0,0.0668216,0.0055476543209876,0.0,16.4148148148148,157.3838964502038
284,285,285,21.52208625,0.0,0.0191964,0.0053917142857142,0.0,16.5214285714286,157.39558977493942
285,286,286,21.4962958333333,0.0,0.0187846,0.0052285714285714,0.0,16.6253968253968,157.40677307715524
286,287,287,21.4706236111111,0.0,0.0296928,0.005071746031746,0.0,16.7253968253968,157.41759823882293
287,288,288,21.443350862069,0.0,0.0270959,0.0049023152709359,0.0,16.8339901477833,157.42806636953364
288,289,289,21.4208281617647,0.0,0.0550216,0.0047817647058823,0.0,16.9211764705882,157.4381484656942
289,290,290,21.3955533390411,0.0,0.078832,0.0046318493150684,0.0,17.0178082191781,157.44793358761012
290,291,291,21.3708815789474,0.0,0.0714543,0.0044600751879699,0.0,17.1105263157895,157.45737933570757
291,292,292,21.34724375,0.0,0.031114,0.0043147297297297,0.0,17.2,157.46648758737842
292,293,293,21.3238025,0.0,0.0169558,0.0041667692307692,0.0,17.3,157.4752004832376
293,294,294,21.3002231707317,0.0,0.0218646,0.0040159756097561,0.0,17.3853658536585,157.48347879347162
294,295,295,21.2790613636364,0.0,0.0363874,0.0038787878787878,0.0,17.469696969697,157.49158283427388
295,296,296,21.2583860252809,0.0,0.0264963,0.0037473033707865,0.0,17.5432584269663,157.4994135125395
296,297,297,21.2370525390625,0.0,0.0520933,0.003608984375,0.0,17.62734375,157.506961628604
297,298,298,21.2161794117647,0.0,0.0358054,0.0034742857142857,0.0,17.7025210084034,157.5141769868933
298,299,299,21.1953563043478,0.0,0.0319144,0.0033361739130434,0.0,17.8,157.5209474525784
299,300,300,21.17497421875,0.0,0.0372675,0.0032059821428571,0.0,17.8714285714286,157.5274435422323
300,301,301,21.1547112385321,0.0,0.0474763,0.0030685321100917,0.0,17.9366972477064,157.5337826448839
301,302,302,21.1350043224299,0.0,0.0524158,0.0029472897196261,0.0,18.0,157.53988916313816
302,303,303,21.1165900423729,0.0,0.046234,0.0028184745762711,0.0,18.0949152542373,157.54573850963172
303,304,304,21.1014759803922,0.0,0.00936035,0.0026939215686274,0.0,18.1509803921569,157.551324175606
304,305,305,21.087025,0.0,0.00871273,0.0025759523809523,0.0,18.2047619047619,157.55655864775858
305,306,306,21.0715263888889,0.0,0.00926334,0.0024575,0.0,18.3,157.56150113188613
306,307,307,21.0460513554217,0.0,0.0169602,0.0023275903614457,0.0,18.366265060241,157.56619753481567
307,308,308,21.0293256674757,0.0,0.0503622,0.0022328640776699,0.0,18.4,157.57067143051154
308,309,309,21.0078045353982,0.0,0.0683926,0.0021276991150442,0.0,18.4823008849558,157.57495605059307
309,310,310,20.9886748417722,0.0,0.0571301,0.0020130379746835,0.0,18.5139240506329,157.57910726287741
310,311,311,20.9704129901961,0.0,0.0240145,0.0019121568627451,0.0,18.6,157.58304918210825
311,312,312,20.9517,0.0,0.0309368,0.0018073118279569,0.0,18.6376344086021,157.5867831214679
312,313,313,20.9340648611111,0.0,0.0319027,0.0017065555555555,0.0,18.7,157.59030942470483
313,314,314,20.9162821629213,0.0,0.0326892,0.001602808988764,0.0,18.7516853932584,157.593591650106
314,315,315,20.89910725,0.0,0.0288018,0.0015006,0.0,18.8,157.59660857265865
315,316,316,20.88209296875,0.0,0.015754,0.0014066964285714,0.0,18.8517857142857,157.59943161667505
316,317,317,20.8649865168539,0.0,0.0361283,0.0013195505617977,0.0,18.9,157.60207814235935
317,318,318,20.8482441176471,0.0,0.035989,0.0012256470588235,0.0,18.9494117647059,157.60454829298956
318,319,319,20.831509375,0.0,0.0605862,0.0011345238095238,0.0,19.0,157.60683833440353
319,320,320,20.8150734939759,0.0,0.0897565,0.0010435542168674,0.0,19.0325301204819,157.6089512350915
320,321,321,20.7995283854167,0.0,0.0268964,0.0009571666666666,0.0,19.1,157.61089169681094
321,322,322,20.784648828125,0.0,0.00943453,0.00087165625,0.0,19.10078125,157.61266511291987
322,323,323,20.7683702034884,0.0,0.0483496,0.0007974418604651,0.0,19.2,157.61428336977698
323,324,324,20.7530452830189,0.0,0.0329014,0.0007069056603773,0.0,19.2,157.61574167684645
324,325,325,20.7383548076923,0.0,0.0195981,0.0006303406593406,0.0,19.2516483516484,157.61703781787446
325,326,326,20.7231378164557,0.0,0.0481726,0.0005535063291139,0.0,19.3,157.61818513661143
326,327,327,20.7249982876712,0.0,0.0688432,0.0004555383561643,0.0,19.3063926940639,157.61916294737654
327,328,328,20.7767320833333,0.2032,0.0263328,0.0004204,20.32,19.4,157.41713106011906
328,329,329,20.7823641666667,0.0,0.00902279,0.0003124666666666,0.0,19.4,157.1986610291447
329,330,330,20.7578385,0.0,0.0698876,0.0002464,0.0,19.456,157.19930312040952
330,331,331,20.7255487068966,0.0,0.0417917,0.0001748620689655,0.0,19.5,157.19978709133704
331,332,332,20.680353111588,0.0,0.0343683,9.00060815450644e-05,0.0,19.5618025751073,157.20009137746774
332,333,333,20.6564614341085,0.0,0.0748178,3.66029689922481e-05,0.0,19.6,157.20023682494988
333,334,334,20.6388474299065,0.0,0.0326598,2.79891588785047e-05,0.0,19.6448598130841,157.2003110266203
334,335,335,20.6216818181818,0.0,0.0587022,8.88238636363636e-05,0.0,19.7,157.20044521549943
335,336,336,20.6058804104478,0.0,0.0692597,0.0001600597014925,0.0,19.7761194029851,157.20073111443764
336,337,337,20.5928207386364,0.0,0.0217489,0.0002235227272727,0.0,19.8181818181818,157.20117173154384
337,338,338,20.6254192533557,0.0,0.00321112,0.000291666442953,0.0,19.9,157.2017634959861
338,339,339,20.7181058823529,0.254,0.0056216,0.0003376470588235,25.4,19.9235294117647,156.8947348750861
339,340,340,20.7239083333333,0.0,0.00400949,0.000402,0.0,20.0,156.55814673658466
340,341,341,20.7160625,0.0,0.00335438,0.000458,0.0,20.05,156.55948434517998
341,342,342,20.7022958333333,0.0,0.0112491,0.000524,0.0,20.1333333333333,156.5609748459284
342,343,343,20.68749375,0.0,0.0376491,0.0005745,0.0,20.2,156.56263882630745
343,344,344,20.672925,0.0,0.0119169,0.000639,0.0,20.275,156.56447675383785
344,345,345,20.6564555555556,0.0,0.019922,0.000701,0.0,20.3333333333333,156.56650597265087
345,346,346,20.6372177083333,0.0,0.046784,0.0007471666666666,0.0,20.4,156.56869864167908
346,347,347,20.623875,0.0,0.0220846,0.0007917142857142,0.0,20.4428571428571,156.57103151759125
347,348,348,20.6289571428571,0.0,0.00330286,0.0008406530612244,0.0,20.5020408163265,156.57354733561957
348,349,349,20.6858555555556,0.1524,0.00888884,0.0008803333333333,15.24,20.6,156.3365076745368
349,350,350,20.6914166666667,0.0,0.00202733,0.000934,0.0,20.6333333333333,156.0878481899866
350,351,351,20.686225,0.0,0.010806,0.0009775,0.0,20.7,156.09145752838495
351,352,352,20.68171875,0.0,0.00308576,0.00102,0.0,20.75,156.0952283131355
352,353,353,20.6691333333333,0.0,0.0324638,0.0010666666666666,0.0,20.8,156.09916639257347
353,354,354,20.66378125,0.0,0.0079478,0.0011,0.0,20.9,156.10325630969
354,355,355,20.6579625,0.0,0.00224366,0.00114,0.0,20.95,156.10753651318382
355,356,356,20.6450475,0.0,0.0223767,0.00119,0.0,21.0,156.11202264115056
356,357,357,20.6289375,0.0,0.0332862,0.00123,0.0,21.1,156.11668064396616
357,358,358,20.6177475,0.0,0.0238017,0.001262,0.0,21.14,156.12147497803193
358,359,359,20.6108583333333,0.0,0.00158783,0.0012933333333333,0.0,21.2,156.1263046935834
359,360,360,20.60795625,0.0,0.00160255,0.001325,0.0,21.25,156.1311738291182
360,361,361,20.60489375,0.0,0.000915022,0.001355,0.0,21.3,156.13615596951027
361,362,362,20.6024875,0.0,0.00084364,0.00137,0.0,21.4,156.14122004169164
362,363,363,20.5984625,0.0,0.0010775,0.00141,0.0,21.4,156.1463845014659
363,364,364,20.597325,0.0,0.00173942,0.00144,0.0,21.5,156.15167712030907
364,365,365,20.5940875,0.0,0.00683867,0.001475,0.0,21.6,156.15708846534386
365,366,366,20.5926875,0.0,0.00114416,0.00149,0.0,21.6,156.16259059472924
366,367,367,20.581378125,0.0,0.0112278,0.001525,0.0,21.7,156.16818336994965
367,368,368,20.56705,0.0,0.0303106,0.00155,0.0,21.775,156.17393800565145
368,369,369,20.5564916666667,0.0,0.0249646,0.00157,0.0,21.8333333333333,156.17973785845885
369,370,370,20.5504833333333,0.0,0.00188197,0.0015933333333333,0.0,21.9,156.1855264633743
370,371,371,20.59901484375,0.0,0.00142772,0.0016244791666666,0.0,21.95625,156.19141238836855
371,372,372,20.6947326923077,0.254,0.00169954,0.001636923076923,25.4,22.0,155.69919705796167
372,373,373,20.679575,0.0,0.0228342,0.0016533333333333,0.0,22.1,155.1203343042704
373,374,374,20.6794875,0.0,0.00328688,0.001665,0.0,22.1,155.1299788545885
374,375,375,20.6689875,0.0,0.0300977,0.00168,0.0,22.2,155.13981393557972
375,376,376,20.64689375,0.0,0.0420721,0.001695,0.0,22.275,155.14974443627992
376,377,377,20.6254375,0.0,0.042666,0.0017171428571428,0.0,22.3,155.15977905696093
377,378,378,20.6001090909091,0.0,0.0433744,0.0017363636363636,0.0,22.4,155.16993004906473
378,379,379,20.581290625,0.0,0.041137,0.0017475,0.0,22.425,155.18016490622395
379,380,380,20.5612875,0.0,0.011282,0.0017628571428571,0.0,22.5,155.19030175741693
380,381,381,20.5394972222222,0.0,0.0490375,0.0017727777777777,0.0,22.5666666666667,155.20031321709803
381,382,382,20.5157295,0.0,0.0315427,0.0017824,0.0,22.604,155.2103721181766
382,383,383,20.5151258064516,0.0,0.0447778,0.0017819354838709,0.0,22.7,155.22049767536132
383,384,384,20.57857375,0.1778,0.00654346,0.001795,17.78,22.71,154.68331135599274
384,385,385,20.58126875,0.0,0.00278183,0.00181,0.0,22.8,154.04018796008063
385,386,386,20.56831875,0.0,0.0259927,0.00183,0.0,22.85,154.05753985636565
386,387,387,20.5569875,0.0,0.0121052,0.0018366666666666,0.0,22.9,154.07509178401034
387,388,388,20.53595,0.0,0.0363357,0.00184,0.0,22.9857142857143,154.09267985572936
388,389,389,20.5528997641509,0.0,0.0398519,0.0018384905660377,0.0,23.0150943396226,154.1102649133825
389,390,390,20.6310920454545,0.2032,0.00601644,0.0018490909090909,20.32,23.1,152.7337645050785
390,391,391,20.6183833333333,0.0,0.0164413,0.00185,0.0,23.1333333333333,150.287857982057
391,392,392,20.613775,0.0,0.0167934,0.00185,0.0,23.2,150.24653747638774
392,393,393,20.605725,0.0,0.0218238,0.00185,0.0,23.2,150.20523203545702
393,394,394,20.561905,0.0,0.0685876,0.001856,0.0,23.3,150.1947268210256
394,395,395,20.5284028409091,0.0,0.0519354,0.0018572727272727,0.0,23.3909090909091,150.43751646634172
395,396,396,20.515001171875,0.0,0.0710647,0.0018765625,0.0,23.40625,150.60843559295947
396,397,397,20.5585875,0.1524,0.02136,0.0018528571428571,15.24,23.5,152.09930888276466
397,398,398,20.5633458333333,0.0,0.0044185,0.00185,0.0,23.5,154.0297138050362
398,399,399,20.56149375,0.0,0.00303329,0.00185,0.0,23.6,153.97904826500192
399,400,400,20.557775,0.0,0.0114,0.00185,0.0,23.6,153.92839401622658
400,401,401,20.5388458333333,0.0,0.0292598,0.00185,0.0,23.7,153.8778780971664
401,402,402,20.5240175,0.0,0.0237454,0.001846,0.0,23.78,153.82795238225046
402,403,403,20.4972970588235,0.0,0.0306238,0.0018305882352941,0.0,23.8,153.77835386672
403,404,404,20.4679733695652,0.0,0.0724153,0.00183,0.0,23.8869565217391,153.72899208609272
404,405,405,20.4430515625,0.0,0.038328,0.0018283333333333,0.0,23.9083333333333,153.6796815123063
405,406,406,20.4187193965517,0.0,0.0350866,0.0018231034482758,0.0,24.0,153.63054093981842
406,407,407,20.4164082746479,0.0,0.0429772,0.0018219718309859,0.0,24.0183098591549,153.58203602384583
407,408,408,20.4749052083333,0.1778,0.0100542,0.0018166666666666,17.78,24.1,156.39031660785324
408,409,409,20.4728416666667,0.0,0.02092,0.0018133333333333,0.0,24.1333333333333,159.6731225331991
409,410,410,20.472760546875,0.0,0.0302268,0.0018134375,0.0,24.2,159.58849070524553
410,411,411,20.6111772058824,0.1524,0.0250042,0.0018061344537815,15.24,24.253781512605,161.93945103247498
411,412,412,20.7013389423077,0.3048,0.00996764,0.0017988461538461,30.48,24.3,162.2845349490839
412,413,413,20.7307625,0.0,0.0106159,0.001788,0.0,24.34,162.18533900747917
413,414,414,20.7313166666667,0.0,0.0313844,0.0017833333333333,0.0,24.4,162.18570790056293
414,415,415,20.7188041666667,0.0,0.017531,0.00178,0.0,24.4666666666667,162.1860759193382
415,416,416,20.700225,0.0,0.0526528,0.0017725,0.0,24.5,162.18644277719415
416,417,417,20.6938375,0.0,0.0103959,0.00177,0.0,24.55,162.1868085561154
417,418,418,20.69165,0.0,0.00542089,0.00177,0.0,24.6,162.18717403197005
418,419,419,20.691125,0.0,0.00407322,0.00176,0.0,24.6,162.1875384367297
419,420,420,20.688325,0.0,0.00510493,0.00176,0.0,24.7,162.18790176109727
420,421,421,20.685875,0.0,0.00944773,0.00175,0.0,24.8,162.18826401508693
421,422,422,20.6694833333333,0.0,0.0198283,0.0017433333333333,0.0,24.8,162.18862450473148
422,423,423,20.641915,0.0,0.0365183,0.001732,0.0,24.9,162.1889830969528
423,424,424,20.615035,0.0,0.0561229,0.001728,0.0,24.94,162.18934006277527
424,425,425,20.5836458333333,0.0,0.0471612,0.0017216666666666,0.0,25.0,162.18969592391304
425,426,426,20.5594666666667,0.0,0.0513661,0.0017133333333333,0.0,25.0666666666667,162.1900502288878
426,427,427,20.5426375,0.0,0.0237826,0.001702,0.0,25.1,162.19040246596222
427,428,428,20.5308425,0.0,0.013189,0.001694,0.0,25.16,162.1907526672878
428,429,429,20.51783125,0.0,0.0148765,0.0016825,0.0,25.2,162.19110081951067
429,430,430,20.50663125,0.0,0.0115157,0.0016725,0.0,25.25,162.1914467148852
430,431,431,20.491975,0.0,0.0130087,0.001658,0.0,25.3,162.19179004755236
431,432,432,20.4803375,0.0,0.0292777,0.00164,0.0,25.35,162.19212999338413
432,433,433,20.47023125,0.0,0.009027,0.0016225,0.0,25.4,162.19246624251912
433,434,434,20.45806,0.0,0.00933289,0.001606,0.0,25.46,162.19279895052958
434,435,435,20.44413,0.0,0.0211166,0.001586,0.0,25.5,162.19312786292392
435,436,436,20.42026875,0.0,0.027508,0.00157,0.0,25.5666666666667,162.19345303152997
436,437,437,20.4474450539568,0.0,0.0475429,0.0015516546762589,0.0,25.6,162.1937746269145
437,438,438,20.55755,0.3048,0.0225592,0.0015392857142857,30.48,25.6071428571429,162.09845975407978
438,439,439,20.516890625,0.0,0.0581943,0.00152,0.0,25.7,162.0038903013778
439,440,440,20.48676875,0.0,0.0640191,0.001505,0.0,25.7333333333333,162.00421976816418
440,441,441,20.4589875,0.0,0.0407825,0.0014854545454545,0.0,25.8,162.00454544058036
441,442,442,20.4308951388889,0.0,0.054228,0.0014711111111111,0.0,25.8166666666667,162.00486738616215
442,443,443,20.3931026515152,0.0,0.0508753,0.0014557575757575,0.0,25.9,162.00518606571913
443,444,444,20.36066875,0.0,0.0637394,0.0014411904761904,0.0,25.9071428571429,162.00550145496962
444,445,445,20.331154375,0.0,0.0408316,0.001424,0.0,26.0,162.00581335668087
445,446,446,20.3003853723404,0.0,0.040654,0.0014112765957446,0.0,26.0,162.00612196899647
446,447,447,20.2561537197232,0.0,0.0495822,0.0013929757785467,0.0,26.0996539792388,162.00642718096555
447,448,448,20.2245237426035,0.0,0.075153,0.001376923076923,0.0,26.1,162.00672861952557
448,449,449,20.2028608653846,0.0,0.0380171,0.0013756923076923,0.0,26.1861538461538,162.0070281411239
449,450,450,20.1825042045455,0.0,0.0339594,0.0013605454545454,0.0,26.2,162.0073258586634
450,451,451,20.164885125,0.0,0.0346287,0.0013552,0.0,26.275,162.0076213136658
451,452,452,20.1884398863636,0.0,0.0549747,0.0013923622727272,0.0,26.3,162.00792018129354
452,453,453,20.2987565789474,0.3302,0.0560346,0.0013494736842105,33.02,26.3210526315789,161.90242766093692
453,454,454,20.28663,0.0,0.0277455,0.00135,0.0,26.4,161.77970135579181
454,455,455,20.2588203125,0.0,0.0501538,0.0013425,0.0,26.45,161.78001222482314
455,456,456,20.2293291666667,0.0,0.0441042,0.00134,0.0,26.5,161.7803219112491
456,457,457,20.1991875,0.0,0.0393435,0.0013347619047619,0.0,26.5428571428571,161.78063067175714
457,458,458,20.1588848404255,0.0,0.0496826,0.0013329787234042,0.0,26.6,161.78093858804243
458,459,459,20.1156119173729,0.0,0.0627859,0.0013308898305084,0.0,26.628813559322,161.78124602762267
459,460,460,20.0932659090909,0.0,0.0662156,0.0013231818181818,0.0,26.7,161.78155231086083
460,461,461,20.073725,0.0,0.0608112,0.0013252884615384,0.0,26.7067307692308,161.78185791154567
461,462,462,20.0563231944444,0.0,0.0576283,0.0013273333333333,0.0,26.8,161.7821639617809
462,463,463,20.0412006097561,0.0,0.0575154,0.0013298780487804,0.0,26.8,161.78247059886536
463,464,464,20.0253094551282,0.0,0.0937142,0.0013332051282051,0.0,26.8910256410256,161.7827783728902
464,465,465,20.0264354695431,0.0,0.0534289,0.0013314517766497,0.0,26.9,161.78308634708887
465,466,466,20.0695382575758,0.2032,0.0379609,0.0013436363636363,20.32,26.9181818181818,161.6991227126254
466,467,467,20.0776,0.0,0.0263995,0.00135,0.0,27.0,161.6169952521565
467,468,468,20.070246875,0.0,0.0243629,0.00136,0.0,27.0625,161.6173246055657
468,469,469,20.0571,0.0,0.0236286,0.0013636363636363,0.0,27.1,161.61765558938643
469,470,470,20.0413,0.0,0.0245623,0.0013707142857142,0.0,27.1428571428571,161.6179878405292
470,471,471,20.046667961165,0.0,0.0234085,0.0013777669902912,0.0,27.2,161.61832178451309
471,472,472,20.1062895833333,0.2032,0.0289619,0.0013841666666666,20.32,27.2083333333333,161.53736322067522
472,473,473,20.0977729166667,0.0,0.0317614,0.0013966666666666,0.0,27.3,161.45756398207143
473,474,474,20.0684421875,0.0,0.0499702,0.00140375,0.0,27.3125,161.457938386849
474,475,475,20.0310505208333,0.0,0.0659137,0.0014154166666666,0.0,27.4,161.45831529090404
475,476,476,20.0185938596491,0.0,0.04991,0.0014249122807017,0.0,27.4,161.45869200647573
476,477,477,20.0484454545455,0.1778,0.0464938,0.00143,17.78,27.4545454545455,161.38450639586543
477,478,478,20.0542602272727,0.0,0.0339552,0.0014536363636363,0.0,27.5,161.30198902546303
478,479,479,20.0592546875,0.0762,0.0373475,0.00146125,7.62,27.575,161.26617758410072
479,480,480,20.0325801136364,0.0,0.0616439,0.001475,0.0,27.6,161.2299081725217
480,481,481,19.9810319444444,0.0,0.0760843,0.0014879365079365,0.0,27.6666666666667,161.23032294282086
481,482,482,19.9348747557003,0.0,0.0732452,0.0014991856677524,0.0,27.7,161.23074105068952
482,483,483,19.9103446167883,0.0,0.080708,0.001498905109489,0.0,27.7226277372263,161.2311606485057
483,484,484,19.9591086392405,0.0,0.0628422,0.0017648189873417,0.0,27.8,161.23161727215225
484,485,485,20.1422861111111,0.4572,0.0463382,0.0015277777777777,45.72,27.8,161.0197232610362
485,486,486,20.109415625,0.0,0.0616513,0.0015496428571428,0.0,27.9,160.79430640612838
486,487,487,20.1360875,0.127,0.0396107,0.00156,12.7,27.9,160.727882488925
487,488,488,20.101935,0.0,0.0746422,0.001576,0.0,27.98,160.66087906268768
488,489,489,20.059318125,0.0,0.0628268,0.0015905,0.0,28.0,160.6614004280777
489,490,490,20.0044473039216,0.0,0.096262,0.0016041176470588,0.0,28.0705882352941,160.6619263527748
490,491,491,19.9785783536585,0.0,0.0974548,0.0016131707317073,0.0,28.1,160.66245594045716
491,492,492,19.9963583333333,0.2032,0.0932764,0.0016323809523809,20.32,28.147619047619,160.5541304598326
492,493,493,19.9634221354167,0.0,0.0828533,0.001645,0.0,28.2,160.44214432885678
493,494,494,19.9032161057692,0.0,0.0800437,0.0016545,0.0,28.2269230769231,160.44271649058044
494,495,495,19.8762839561856,0.0,0.0775429,0.0016579381443299,0.0,28.3,160.44329081829488
495,496,496,19.8543888274336,0.0,0.0901176,0.0016758407079646,0.0,28.3,160.4438687530306
496,497,497,19.883967965587,0.0,0.0753117,0.0017620829959514,0.0,28.3665991902834,160.44446460378816
497,498,498,20.0039534722222,0.3556,0.062272,0.0017022222222222,35.56,28.4,160.23504596294617
498,499,499,19.9622551470588,0.0,0.0728138,0.0017217647058823,0.0,28.4705882352941,160.02575112029916
499,500,500,19.8961132575758,0.0,0.0839871,0.0017365151515151,0.0,28.5,160.02643122914554
500,501,501,19.8725738425926,0.0,0.09837823,0.0017442592592592,0.0,28.5351851851852,160.02711566407515
501,502,502,19.887109375,0.1778,0.0991811,0.0017516666666666,17.78,28.6,159.91498573336006
502,503,503,19.878140625,0.0,0.1017402,0.0017675,0.0,28.6,159.80125862596208
503,504,504,19.960680326087,0.0,0.0975698,0.0017769130434782,0.0,28.7,159.80201090562431
504,505,505,20.0978370833333,0.381,0.0818856,0.0017901666666666,38.1,28.7,159.554149948546
505,506,506,20.1253096153846,0.1524,0.0470598,0.0017976923076923,15.24,28.7538461538462,159.18889486413593
506,507,507,20.09056875,0.0,0.0659342,0.00181,0.0,28.8,159.07724875526011
507,508,508,20.04275,0.0,0.100634,0.00182,0.0,28.8,159.07815597177347
508,509,509,19.97191875,0.0,0.154385,0.001825,0.0,28.9,159.07906677380495
509,510,510,20.4358034126365,0.0,0.154889,0.0018567862714508,0.0,28.9082683307332,159.07998658715
510,511,511,21.1010925245098,1.651,0.192577,0.001848725490196,165.1,29.0,157.77313001016935
511,512,512,21.5824039772727,0.0,0.2441,0.0018607636363636,0.0,29.0,156.2724315788194
512,513,513,22.7510047049957,1.651,0.28381,0.0017700602928509,165.1,29.0732127476314,154.22006743166165
513,514,514,23.5186978640777,1.651,0.204548,0.0018207766990291,165.1,29.1,149.29096032550456
514,515,515,24.2241889714625,0.0,0.16752,0.0018875862068965,0.0,29.1417360285375,156.12165194674947
515,516,516,25.5464538037634,1.8542,0.164688,0.0018940215053763,185.42,29.2,154.4362368921029
516,517,517,26.2599488349515,1.651,0.310112,0.0018204660194174,165.1,29.2,151.09998719531566
517,518,518,25.9785398364486,0.0,0.301171,0.0004525871962616,0.0,29.2943925233645,149.14693882148254
518,519,519,25.5400037162162,0.0,0.375501,0.0011468378378378,0.0,29.4918918918919,149.1483409150993
519,520,520,25.3255333333333,0.0,0.348968,0.0034296666666666,0.0,29.7233333333333,149.15235106295899
520,521,521,25.0450783333333,0.3048,0.39845,0.0117993333333333,30.48,30.2933333333333,148.53992983626094
521,522,522,24.6790958333333,0.0,0.43759,0.0209666666666667,0.0,31.0333333333333,147.9346787159099
522,523,523,24.2777609375,0.0,0.422747,0.031125,0.0,32.1666666666667,147.98584735806406
523,524,524,23.8769195,0.0,0.415449,0.040304,0.0,33.616,148.05557139328278
524,525,525,23.4175610576923,0.0,0.407008,0.0453576923076923,0.0,35.1192307692308,148.13803910388043
525,526,526,22.88525625,0.0,0.579237,0.0473821428571429,0.0,36.6321428571429,148.226931489771
526,527,527,22.4343120689655,0.0,0.564672,0.0472965517241379,0.0,37.9896551724138,148.31615790736424
527,528,528,22.0374067307692,0.0,0.493199,0.0458307692307692,0.0,39.2461538461538,148.40298080802287
528,529,529,21.65779,0.0,0.484541,0.043532,0.0,40.364,148.4853261834751
529,530,530,21.352514673913,0.0,0.469398,0.0407869565217391,0.0,41.3434782608696,148.56216769913482
530,531,531,21.0585605263158,0.0,0.357646,0.0378473684210526,0.0,42.2,148.6333275848371
531,532,532,20.6996027777778,0.0,0.509974,0.03475,0.0,42.9555555555556,148.69836542206878
532,533,533,20.35760234375,0.0,0.548347,0.0317875,0.0,43.56875,148.75752909482273
533,534,534,20.9992028428094,0.0,0.60579,0.0286823578595318,0.0,44.1274247491639,148.81117051734049
534,535,535,22.6674515375,2.6924,0.525328,0.0254823,269.24,44.5793,142.9542338218257
535,536,536,24.085129676259,1.8288,0.359899,0.0222075025693731,182.88,44.9529290853032,134.18459376170708
536,537,537,25.5573104207198,1.7526,0.184033,0.0195647859922179,175.26,45.2428015564202,128.0203968407792
537,538,538,26.4135023914168,1.7526,0.539611,0.0187730093071355,175.26,45.5431230610134,120.10162214811226
538,539,539,26.8286169692737,1.651,0.652564,0.0201762569832402,165.1,46.1075418994413,119.00552674844904
539,540,540,27.1294699951877,0.0,0.654231,0.019263041385948,0.0,47.0398460057748,113.32744718962975
540,541,541,28.1721205924855,1.9558,0.426447,0.0204913294797688,195.58,47.7773603082852,98.5826341798603
541,542,542,28.5188741706161,1.651,0.500026,0.0252281990521327,165.1,48.8971563981043,94.63039347938609
542,543,543,27.9254226190476,0.0,0.557832,0.0408333333333333,0.0,50.4374149659864,103.46812876702124
543,544,544,27.3529069444444,0.0,0.603779,0.0725349206349206,0.0,52.5619047619048,103.11866119585133
544,545,545,26.7417913194444,0.0,0.507149,0.0975777777777778,0.0,55.3916666666667,102.53448098223548
545,546,546,26.1110177631579,0.0,0.637211,0.105736842105263,0.0,58.1421052631579,101.86591081467519
546,547,547,25.45305,0.0,0.539269,0.101807692307692,0.0,60.7,101.43294537166743
547,548,548,25.01699375,0.0,0.578554,0.0947107142857143,0.0,62.2,100.99821373773301
548,549,549,24.70899921875,0.3048,0.568798,0.08151875,30.48,64.1,102.18090596625973
549,550,550,24.6252513888889,0.2794,0.168989,0.0719611111111111,27.94,65.2166666666667,105.0972265903126
550,551,551,24.3463402777778,0.2794,0.464183,0.0646,27.94,66.0444444444445,108.21660579064095
551,552,552,23.7659916666667,0.0,0.505871,0.05585,0.0,66.9333333333333,109.68319801500242
552,553,553,23.4877250899281,0.0,0.537712,0.0485014388489209,0.0,67.5769784172662,109.21825921963521
553,554,554,23.4927583333333,0.8128,0.512974,0.0435393939393939,81.28,67.9757575757576,114.96571816258849
554,555,555,23.061596474359,0.1778,0.638706,0.0364923076923077,17.78,68.4153846153846,121.34247060618736
555,556,556,22.7666647727273,0.3556,0.566526,0.0309454545454545,35.56,68.6727272727273,124.51774014402436
556,557,557,22.21268,0.0,0.547667,0.02532,0.0,68.9,126.42532270871403
557,558,558,21.6790145833333,0.0,0.578134,0.0217666666666667,0.0,69.0666666666667,126.29815679403714
558,559,559,21.103625,0.0,0.618729,0.0184,0.0,69.1857142857143,126.20061349460086
559,560,560,20.6102,0.0,0.610007,0.0155285714285714,0.0,69.2714285714286,126.10106629265252
560,561,561,20.7386103235294,0.0,0.616861,0.0127388235294118,0.0,69.3,126.0121011996496
561,562,562,21.7482411034483,1.651,0.628261,0.0102595310344828,165.1,69.3,140.2542619792768
